,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,subpopulation,perturb_type_x_context,perturb_type_x_context_x_subpopulation
99,0.4618840324495883,0.2490411068421414,0.0041238040102902,0.1681924579564078,0,0,0,0,0,0.0001971393705261,0,0.0014974132689948,0,0,0,0,0,0,64.52048496515386,0,PSSCpure,PSSCpure0
100,0.4973940819513278,0.0967665011049834,0.0248362205022014,-0.3420576893375664,0,0,0,0,0,0.0001867483531536,0,-0.0003964091364531,0,0,0,0,0,0,63.87958412641472,0,PSSCpure,PSSCpure0
101,0.4739146000031904,0.0795472285776797,0.0684817519470035,-0.1499401349773175,0,0,0,0,0,0.0001969845778673,0,0.0028998608626971,0,0,0,0,0,0,63.23393339199789,0,PSSCpure,PSSCpure0
102,0.5463626032359312,0.1981621555768207,-0.1875686518299875,0.122191215502458,0,0,0,0,0,0.0001807884478082,0,0.0012198948089113,0,0,0,0,0,0,64.56194890739933,0,PSSCpure,PSSCpure0
103,0.5058658147849369,0.224927747225605,-0.043020999500249,-0.2675915492313014,0,0,0,0,0,0.0001906881776182,0,0.0028381244738596,0,0,0,0,0,0,63.78698289117531,0,PSSCpure,PSSCpure0
104,0.5397564155073185,-0.0375283899560456,0.1973125838335683,-0.339831223437318,0,0,0,0,0,0.0001960700536072,0,-0.0007933105225587,0,0,0,0,0,0,65.08490000213347,0,PSSCpure,PSSCpure0
105,0.47790933167055,0.1765593373721015,-0.3216163059057577,-0.0587223931785767,0,0,0,0,0,0.0001799878818631,0,-0.002028452791027,0,0,0,0,0,0,64.72659416663018,0,PSSCpure,PSSCpure0
106,0.4498840770828978,0.0983733495913652,0.0603710983165104,-0.1581043300657647,0,0,0,0,0,0.0001955286563413,0,0.0013612156650393,0,0,0,0,0,0,63.76859175191508,0,PSSCpure,PSSCpure0
107,0.5210657829790017,0.0543191692540276,-0.0876797784944116,0.0097097200387143,0,0,0,0,0,0.0001915309517809,0,0.0019997156367922,0,0,0,0,0,0,63.63637800478526,0,PSSCpure,PSSCpure0
108,0.4698428927906852,0.1070368953551352,-0.1276092957316403,0.1375586477908474,0,0,0,0,0,0.0001968466914414,0,-0.0010077477872123,0,0,0,0,0,0,63.46345192643326,0,PSSCpure,PSSCpure0
109,0.4683027609513557,0.0617683818203662,-0.1101761031502701,-0.1386443810043325,0,0,0,0,0,0.0001979567892884,0,0.0018907605757485,0,0,0,0,0,0,64.48805292119013,0,PSSCpure,PSSCpure0
110,0.504808959623229,0.1033204280213788,0.074512296070119,-0.3295720235697428,0,0,0,0,0,0.0001794475052467,0,-0.0002514602248996,0,0,0,0,0,0,64.2616424975802,0,PSSCpure,PSSCpure0
111,0.4845819321048878,0.1821974898904423,-0.2472158040743024,-0.1669744040132805,0,0,0,0,0,0.0001994180628493,0,-0.0008142041930847,0,0,0,0,0,0,62.73554898205187,0,PSSCpure,PSSCpure0
112,0.4044517690230242,0.210831333177635,-0.0443597578941368,-0.4305238540357168,0,0,0,0,0,0.0001976729337473,0,-0.0045734828496999,0,0,0,0,0,0,66.07715468457765,0,PSSCpure,PSSCpure0
113,0.5696023520016427,-0.0616461355893911,0.0193119453106209,-0.0241847593437152,0,0,0,0,0,0.000183757705505,0,-0.0012915544964129,0,0,0,0,0,0,66.25798083063874,0,PSSCpure,PSSCpure0
114,0.469953026464847,0.1540453048330055,0.1861307294388554,-0.0088714811232519,0,0,0,0,0,0.0001966252910231,0,0.003053093963297,0,0,0,0,0,0,64.26122532603655,0,PSSCpure,PSSCpure0
115,0.52239647470057,0.2500978350848242,-0.1674340641587828,-0.0548584428546927,0,0,0,0,0,0.0001860029281087,0,-0.0010585828221716,0,0,0,0,0,0,63.86773855405568,0,PSSCpure,PSSCpure0
116,0.4850288378440806,0.208889211058858,-0.1071182235408114,-0.0023961466953585,0,0,0,0,0,0.0001751758456979,0,0.0001896898802034,0,0,0,0,0,0,63.76931865721525,0,PSSCpure,PSSCpure0
117,0.5242863615167832,0.1199929268894894,0.0373382121137293,-0.3241389640007386,0,0,0,0,0,0.0001769011375459,0,-0.0007159202660324,0,0,0,0,0,0,64.28501565341162,0,PSSCpure,PSSCpure0
118,0.5323112694720669,0.0569977879685317,0.0954449426090167,-0.3212150350155451,0,0,0,0,0,0.0001637128025683,0,0.0014568738672355,0,0,0,0,0,0,66.42020603194563,0,PSSCpure,PSSCpure0
119,0.4909791750086367,0.1139022929610846,0.3404047095025144,-0.3156034196251489,0,0,0,0,0,0.0001869225239305,0,0.0008940932823531,0,0,0,0,0,0,64.91975061247057,0,PSSCpure,PSSCpure0
120,0.4092411686363313,0.1366391587868913,-0.1008579633362494,-0.1366425818508807,0,0,0,0,0,0.0001924913776675,0,0.0042868531509021,0,0,0,0,0,0,66.66209060850012,0,PSSCpure,PSSCpure0
121,0.4759255255307684,0.2261887954834236,0.0393841895799949,-0.1198635279172595,0,0,0,0,0,0.0001808657360786,0,0.0007535511126354,0,0,0,0,0,0,63.25771103803408,0,PSSCpure,PSSCpure0
122,0.4881117834306558,0.2300558821308675,-0.301359070908636,0.1084141185274614,0,0,0,0,0,0.0001935779187757,0,0.0016569144527298,0,0,0,0,0,0,64.16797463526504,0,PSSCpure,PSSCpure0
123,0.4905894406425277,0.1159481446149741,0.005027854256062,-0.0288738485789035,0,0,0,0,0,0.0001907829376825,0,0.0007990310106732,0,0,0,0,0,0,62.77508355683045,0,PSSCpure,PSSCpure0
124,0.5104762933756666,0.0796956324654565,-0.0581213458187936,-0.0837791619705099,0,0,0,0,0,0.000175578596165,0,-0.003407428367506,0,0,0,0,0,0,65.53192972293294,0,PSSCpure,PSSCpure0
125,0.5159411161057164,0.1648802826957855,0.0328075202675366,-0.285346984887826,0,0,0,0,0,0.0001516084236884,0,0.0010834963894089,0,0,0,0,0,0,66.15921996091971,0,PSSCpure,PSSCpure0
126,0.4537210490267109,0.3058727269162542,-0.1356439856646834,-0.1741599930239019,0,0,0,0,0,0.0001812658622033,0,-0.0010195951395089,0,0,0,0,0,0,64.49789989943862,0,PSSCpure,PSSCpure0
127,0.4205362694932653,0.2290979425914563,0.2132961888822611,-0.0645365187736384,0,0,0,0,0,0.0001869424646977,0,0.0008710151330031,0,0,0,0,0,0,65.06800178393351,0,PSSCpure,PSSCpure0
128,0.4854785773339105,0.2629215688782866,-0.2317137456780147,0.2476941211282439,0,0,0,0,0,0.0001838763906835,0,0.0003064724584477,0,0,0,0,0,0,65.60709370711835,0,PSSCpure,PSSCpure0
129,0.4846504472194808,0.2308854582280641,0.0394318731856722,-0.2686304999748079,0,0,0,0,0,0.0001888654072974,0,-0.0004916100242535,0,0,0,0,0,0,63.051473163356576,0,PSSCpure,PSSCpure0
130,0.4720911823303089,0.2095710007427786,-0.0599337471390997,-0.3561502952361852,0,0,0,0,0,0.0001980799429027,0,0.000937553223713,0,0,0,0,0,0,62.91926502629825,0,PSSCpure,PSSCpure0
131,0.4969055871541101,0.2004062940510231,0.0949516696231325,-0.3100258557092614,0,0,0,0,0,0.0001817372669196,0,0.0007295960720421,0,0,0,0,0,0,63.41761945769916,0,PSSCpure,PSSCpure0
132,0.4676644280151363,0.176093174438535,0.1945956269500621,-0.4609272966707345,0,0,0,0,0,0.000173136277,0,0.0015210363834006,0,0,0,0,0,0,65.66068625834926,0,PSSCpure,PSSCpure0
133,0.5270959101588777,0.0124418389590901,0.0960804140707325,-0.1870916190006253,0,0,0,0,0,0.0001808204394627,0,0.0033976031492777,0,0,0,0,0,0,65.66266232348303,0,PSSCpure,PSSCpure0
134,0.4470327161738403,0.144529070619674,0.1456221371525994,-0.3942673474292157,0,0,0,0,0,0.0001972742713523,0,0.0026504290482759,0,0,0,0,0,0,63.43281704049716,0,PSSCpure,PSSCpure0
135,0.4446980728848708,0.1527930223519535,-0.1427053614765074,-0.1842878931515386,0,0,0,0,0,0.0001906331732544,0,-0.0022111520983271,0,0,0,0,0,0,64.29557427880486,0,PSSCpure,PSSCpure0
136,0.5418629750556803,0.2300114304480573,-0.0482457278232337,-0.3305214727283432,0,0,0,0,0,0.0001679434891048,0,0.0022018424895215,0,0,0,0,0,0,65.91980345781818,0,PSSCpure,PSSCpure0
137,0.4904850151283835,0.2448977876673805,-0.1002213857634879,-0.219185771738706,0,0,0,0,0,0.0001702960250463,0,-0.0014021556569839,0,0,0,0,0,0,64.4525610217392,0,PSSCpure,PSSCpure0
138,0.4410399475857729,0.2232856408085601,0.0824832387044325,-0.0328092462426463,0,0,0,0,0,0.0001655866069141,0,0.0040317018845175,0,0,0,0,0,0,65.8911233846069,0,PSSCpure,PSSCpure0
139,0.4964351551666333,0.1433081225859718,-0.1153710435626906,0.1898517360717289,0,0,0,0,0,0.0001868291920064,0,0.0022553360750752,0,0,0,0,0,0,63.44869993370234,0,PSSCpure,PSSCpure0
140,0.4803102404500046,0.0250427437500682,0.2243111396460992,-0.0754568505824826,0,0,0,0,0,0.0001995297328534,0,0.0050456119346376,0,0,0,0,0,0,65.02561219496224,0,PSSCpure,PSSCpure0
141,0.4384367373681987,0.1789398456533906,0.0846457964682541,-0.2360313905057054,0,0,0,0,0,0.000187275370395,0,-0.0013264463037484,0,0,0,0,0,0,64.50347763748047,0,PSSCpure,PSSCpure0
142,0.5033580747613988,0.1408759152016294,0.0694165342185266,-0.13067169130342,0,0,0,0,0,0.0001945613609957,0,-0.0009722797064878,0,0,0,0,0,0,63.15687184399566,0,PSSCpure,PSSCpure0
143,0.4737492697146259,0.2866770468722541,-0.0832574632847671,-0.1923750574694245,0,0,0,0,0,0.0001895164110296,0,-0.0016768204453916,0,0,0,0,0,0,63.69786516987868,0,PSSCpure,PSSCpure0
144,0.4503402607552647,0.2338083725390132,-0.0265686679611629,0.0679560742199187,0,0,0,0,0,0.0001928591792784,0,0.0023138229192274,0,0,0,0,0,0,63.04617542544343,0,PSSCpure,PSSCpure0
145,0.4734073571401427,0.2113799155682691,0.1789033295092714,-0.4088740613004487,0,0,0,0,0,0.0001861292578285,0,0.0011284991450467,0,0,0,0,0,0,63.88837088218468,0,PSSCpure,PSSCpure0
146,0.4418361630609397,0.1574707296057402,-0.0475306140081899,0.0103998609804678,0,0,0,0,0,0.0001981918018525,0,0.0060018530648475,0,0,0,0,0,0,64.3654593243502,0,PSSCpure,PSSCpure0
147,0.4410550104366657,0.1876009825972611,0.1529001749017919,-0.3668377005491954,0,0,0,0,0,0.0001995779486841,0,0.0004158617961844,0,0,0,0,0,0,62.85097546846711,0,PSSCpure,PSSCpure0
148,0.5002331804819993,0.0946862958611021,-0.0183777898363974,0.1023670482628138,0,0,0,0,0,0.0001925124644331,0,0.0015059646262454,0,0,0,0,0,0,63.08055329497575,0,PSSCpure,PSSCpure0
149,0.4981179319691269,0.210301554607081,-0.0071003125806554,-0.1543777292427826,0,0,0,0,0,0.0001785111589418,0,0.0016570080991085,0,0,0,0,0,0,63.01392415215959,0,PSSCpure,PSSCpure0
150,0.4776973323412194,0.1598079796443081,-0.0451534411868408,0.0825755335471605,0,0,0,0,0,0.0001735617111185,0,0.0006045542000078,0,0,0,0,0,0,64.51917337128046,0,PSSCpure,PSSCpure0
151,0.4748278479045598,0.1185931655168444,0.1062093672291006,0.033402062218677,0,0,0,0,0,0.000189927146594,0,0.0038869813348462,0,0,0,0,0,0,64.080681272569,0,PSSCpure,PSSCpure0
152,0.4556316236037632,0.1841919025382781,-0.0323789039578374,-0.2147853021063657,0,0,0,0,0,0.0001998730890365,0,0.0011745231751926,0,0,0,0,0,0,61.95439073368153,0,PSSCpure,PSSCpure0
153,0.4919660022432452,0.2428200306969046,-0.1820857387660313,-0.0531919098177626,0,0,0,0,0,0.0001978520914921,0,0.0036816875296512,0,0,0,0,0,0,64.42114210540245,0,PSSCpure,PSSCpure0
154,0.514797184519109,0.0802705962070793,-0.1158375251359438,0.2953880017971975,0,0,0,0,0,0.0001907709778529,0,0.0008718083878489,0,0,0,0,0,0,64.03561003234537,0,PSSCpure,PSSCpure0
155,0.5056406091099137,0.023186994587399,-0.0634502753161185,-0.1906057779236409,0,0,0,0,0,0.0001874111531315,0,-0.0007068703491633,0,0,0,0,0,0,64.93981347915428,0,PSSCpure,PSSCpure0
156,0.5153530148880199,0.1479180768442871,-0.1211875247780349,-0.1868868313686467,0,0,0,0,0,0.000191801065484,0,-0.0032528977300385,0,0,0,0,0,0,63.68887797225761,0,PSSCpure,PSSCpure0
157,0.4608287773988833,0.3040836576919004,0.0998421701610872,-0.2995988708076569,0,0,0,0,0,0.000198614662242,0,0.0001151976478941,0,0,0,0,0,0,63.81444346049469,0,PSSCpure,PSSCpure0
158,0.4936749563332063,0.0302140597038378,-0.1082947346570821,0.3896116280724291,0,0,0,0,0,0.0001952380030996,0,-0.000412168099734,0,0,0,0,0,0,65.46914088981556,0,PSSCpure,PSSCpure0
159,0.4841166876768956,0.1551729610068917,0.0331056390871156,-0.295493875222705,0,0,0,0,0,0.0001906938240604,0,0.0007616251778559,0,0,0,0,0,0,62.66225268385098,0,PSSCpure,PSSCpure0
160,0.5051703146218394,0.2037423553497754,-0.2032178948733156,-0.2822532265117081,0,0,0,0,0,0.0001974861043282,0,-0.0012141969832203,0,0,0,0,0,0,63.94822682827783,0,PSSCpure,PSSCpure0
161,0.4774358717300315,0.1814133375997655,-0.0988834991897682,-0.1809429770477741,0,0,0,0,0,0.0001855525165079,0,0.0018630812820752,0,0,0,0,0,0,63.136239397702205,0,PSSCpure,PSSCpure0
162,0.4648639650759971,0.187383423607919,-0.0619267629947049,-0.3501656003060176,0,0,0,0,0,0.0001921281837485,0,0.0003247930051143,0,0,0,0,0,0,63.22052149402059,0,PSSCpure,PSSCpure0
163,0.5022626584493013,0.1623509291626708,-0.2087708489648299,0.0339367294563706,0,0,0,0,0,0.0001740734408548,0,0.0006676940701709,0,0,0,0,0,0,64.06099664820353,0,PSSCpure,PSSCpure0
164,0.4924415415706802,0.2798071782021107,-0.144511129512733,-0.0489460983642797,0,0,0,0,0,0.00019021458109,0,0.0015766578189346,0,0,0,0,0,0,63.20897442683286,0,PSSCpure,PSSCpure0
165,0.5076136583113455,0.1292055179080184,-0.2561131477511438,0.0040905146448033,0,0,0,0,0,0.0001878578800031,0,-0.0004335197843003,0,0,0,0,0,0,63.3315748582772,0,PSSCpure,PSSCpure0
166,0.4804397758745735,0.1356523805201033,-0.0725011277458376,-0.0464293464049365,0,0,0,0,0,0.0001913171850265,0,-0.0022223086642234,0,0,0,0,0,0,63.435275081977686,0,PSSCpure,PSSCpure0
167,0.4822468537695514,0.2815819704431241,-0.28781540543913,-0.0215197505902755,0,0,0,0,0,0.0001545684473209,0,-0.0005904092256084,0,0,0,0,0,0,67.48840839122644,0,PSSCpure,PSSCpure0
168,0.5591317472309818,0.1384280825423856,-0.1557842058770686,-0.1710887393802469,0,0,0,0,0,0.000186258761355,0,0.0002978490972659,0,0,0,0,0,0,64.98799358746582,0,PSSCpure,PSSCpure0
169,0.5345707778143729,0.170903614828124,-0.1873941017022797,0.1941251795706251,0,0,0,0,0,0.0001902700317589,0,-0.0012044508738879,0,0,0,0,0,0,64.60797376660352,0,PSSCpure,PSSCpure0
170,0.5417046853400778,0.085915014202587,-0.239689218541252,0.1004723371828517,0,0,0,0,0,0.0001946142690056,0,0.0012504800044269,0,0,0,0,0,0,64.44559837392916,0,PSSCpure,PSSCpure0
171,0.4930884006671658,0.1637745740659268,-0.0007476237418135,-0.0580498002651919,0,0,0,0,0,0.0001970997270812,0,0.0021936337713783,0,0,0,0,0,0,62.01122000789571,0,PSSCpure,PSSCpure0
172,0.5002918454223737,0.0584055190453782,0.0287570591502439,-0.0234391046748201,0,0,0,0,0,0.0001998430315411,0,0.0012433132280284,0,0,0,0,0,0,62.69895454967136,0,PSSCpure,PSSCpure0
173,0.4845876538699101,0.1708628244112326,0.0779392369870604,-0.080554590375879,0,0,0,0,0,0.0001743284505928,0,-0.0004863017723266,0,0,0,0,0,0,64.61821792324554,0,PSSCpure,PSSCpure0
174,0.5191007988101806,0.1878993597634726,0.0132094291706605,-0.2432552573459279,0,0,0,0,0,0.0001738241093089,0,0.0023686807193857,0,0,0,0,0,0,63.84764688506155,0,PSSCpure,PSSCpure0
175,0.4481457307343128,0.1814796152030005,-0.1216327191020578,0.0665573657893094,0,0,0,0,0,0.0001962457054031,0,-0.0012966118765335,0,0,0,0,0,0,63.5021141409256,0,PSSCpure,PSSCpure0
176,0.5013300817242934,0.2190295597652194,-0.2914766058411862,-0.0064023839991536,0,0,0,0,0,0.0001714216372491,0,0.0019149110922731,0,0,0,0,0,0,65.19033258954792,0,PSSCpure,PSSCpure0
177,0.9572387674056628,0.0021859944639492,-1.6388519973198783,0.3932931259409633,0,0,0,0,0,-6.296642020365428e-05,0,0.0061563398118931,0,0,0,0,0,0,65.71316879865552,1,PSSCpure,PSSCpure1
178,1.033288977921345,-0.0058307275574538,1.2296102067799477,0.8157543883114453,0,0,0,0,0,-3.997255777216349e-05,0,-0.0034222411760206,0,0,0,0,0,0,54.78163752322072,1,PSSCpure,PSSCpure1
179,1.039902873818975,-0.0047623157993217,1.5421465453036929,0.4807919971297592,0,0,0,0,0,-5.8193019834126485e-05,0,-0.0041549993643991,0,0,0,0,0,0,66.86796662199762,1,PSSCpure,PSSCpure1
180,1.0219111538133312,-0.0032071534181037,-1.8455870663013192,0.806011062492717,0,0,0,0,0,-6.605455831493901e-05,0,-0.0033368739702365,0,0,0,0,0,0,60.36982547377562,1,PSSCpure,PSSCpure1
181,0.9399742429940904,0.0273101446555275,-1.4157947238462674,-0.0339460504988524,0,0,0,0,0,-8.34282195497185e-05,0,0.0015440900583326,0,0,0,0,0,0,67.21702213060829,1,PSSCpure,PSSCpure1
182,1.116602411569754,-0.0018960577624862,1.9710138240289805,0.959802951209336,0,0,0,0,0,-1.995357659958159e-05,0,0.0036056588174456,0,0,0,0,0,0,51.14439624923956,1,PSSCpure,PSSCpure1
183,1.233794626203803,0.0057295710976079,1.4677356651663942,0.8851343312429987,0,0,0,0,0,-7.400788131669818e-05,0,0.000332948466853,0,0,0,0,0,0,60.00455105156744,1,PSSCpure,PSSCpure1
184,1.0385207461992016,0.0108718090123494,-1.7263451329810908,0.4480094646660055,0,0,0,0,0,-9.369180563708558e-05,0,0.0020928764252329,0,0,0,0,0,0,60.3207020052936,1,PSSCpure,PSSCpure1
185,1.07606095217908,0.0137733440739316,-1.905697895979416,0.6178436075777105,0,0,0,0,0,-5.021570867152476e-05,0,-0.0023301062104423,0,0,0,0,0,0,64.90052602954853,1,PSSCpure,PSSCpure1
186,0.9814792526311328,0.0180646717139576,-1.873050801757897,0.0271399702677972,0,0,0,0,0,-7.679101249785783e-05,0,0.001861687252211,0,0,0,0,0,0,64.20317788443538,1,PSSCpure,PSSCpure1
187,0.9213938286249772,0.0175309709804381,-1.974006197291889,-0.6222555598707153,0,0,0,0,0,-3.0747836742701984e-05,0,-0.0005968005175311,0,0,0,0,0,0,68.732300024455,1,PSSCpure,PSSCpure1
188,1.121255390853059,-0.0052519838328346,1.7372012484385977,0.8193146056739051,0,0,0,0,0,-4.673600820329949e-05,0,0.0058542485543674,0,0,0,0,0,0,51.764614567783376,1,PSSCpure,PSSCpure1
189,1.0951003507955086,0.0224062386356362,1.0310500080287994,0.9244367739768792,0,0,0,0,0,-6.785593596308635e-05,0,-0.0058755706556925,0,0,0,0,0,0,61.96089989090182,1,PSSCpure,PSSCpure1
190,0.976716656959562,0.02016715349946,1.119699940448183,0.9375828650517136,0,0,0,0,0,-5.811770488540052e-05,0,0.0068042852236479,0,0,0,0,0,0,63.5235168968396,1,PSSCpure,PSSCpure1
191,0.9044343411733072,0.0194145392951523,-1.7714647466979985,0.0988119467627091,0,0,0,0,0,-5.5705005813774005e-05,0,0.0035557316878108,0,0,0,0,0,0,64.73325142049397,1,PSSCpure,PSSCpure1
192,1.0103675174658877,0.0024083469404971,1.7141968751051415,0.9677533009440626,0,0,0,0,0,-3.3045983595188404e-05,0,-0.0060870174917579,0,0,0,0,0,0,53.93484930738754,1,PSSCpure,PSSCpure1
193,1.2417575985019995,-0.029899223183853,0.8422931575714534,0.9667049930888658,0,0,0,0,0,-7.659264115532237e-05,0,-0.0020493944807843,0,0,0,0,0,0,64.42633022695416,1,PSSCpure,PSSCpure1
194,1.0184061991023,0.0020141056696445,-1.7823091797580082,0.5733898011947915,0,0,0,0,0,-8.439580549137303e-05,0,-0.0021344361859581,0,0,0,0,0,0,59.94436561822695,1,PSSCpure,PSSCpure1
195,1.1063219487899416,0.0068339907322756,1.5551583851496535,0.9021498141269468,0,0,0,0,0,-6.056466748611882e-05,0,0.0042016107664768,0,0,0,0,0,0,54.46938932706243,1,PSSCpure,PSSCpure1
196,0.9774707246781532,0.0025023467776317,-1.8033938929163336,0.4892858648015816,0,0,0,0,0,-5.184238502311871e-05,0,0.0018852752243018,0,0,0,0,0,0,61.6300345063369,1,PSSCpure,PSSCpure1
197,1.102184934342402,-0.0139825375792219,1.588123115870275,0.876367296590038,0,0,0,0,0,-3.680129209425822e-05,0,0.0060775759538344,0,0,0,0,0,0,54.63311447833363,1,PSSCpure,PSSCpure1
