,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,subpopulation,perturb_type_x_context,perturb_type_x_context_x_subpopulation
297,0.4977750630177948,0.2452401302599072,-0.0401660134699506,0.4887626461321228,0,0,0,0,0,0.0001003510231705,0,0.0005082433838875,0,0,0,0,0,0,46.30901140149769,0,PSSCcomb,PSSCcomb0
298,0.3768449831222913,0.4767860837273669,0.1490245087452888,0.2301150289495526,0,0,0,0,0,9.491271985063028e-05,0,0.000643875336198,0,0,0,0,0,0,46.70414100609318,0,PSSCcomb,PSSCcomb0
299,0.1375301622002398,0.5280104176543792,-0.1442489123050085,0.855128198373877,0,0,0,0,0,0.0001598412536354,0,0.0004215636065425,0,0,0,0,0,0,44.72772957565479,0,PSSCcomb,PSSCcomb0
300,0.5760181846693979,0.2570273234660858,0.0806224899880216,0.2875789819021364,0,0,0,0,0,4.450633091204295e-05,0,-0.0003171426898202,0,0,0,0,0,0,47.89008410704205,0,PSSCcomb,PSSCcomb0
301,0.2151797451239172,0.6261230830868794,-0.0936007064866135,0.6854130923353283,0,0,0,0,0,8.513272147442481e-05,0,6.535386875648808e-05,0,0,0,0,0,0,46.146548349296914,0,PSSCcomb,PSSCcomb0
302,0.2143524193518491,0.5860789636176889,0.1150674024462889,0.4514419359525377,0,0,0,0,0,8.069568850121317e-05,0,0.000373338221855,0,0,0,0,0,0,45.82253698806048,0,PSSCcomb,PSSCcomb0
303,0.2139612898668765,0.5800879761823139,0.0202383157366674,0.6059931790009561,0,0,0,0,0,0.00011178156564,0,0.0009193959157156,0,0,0,0,0,0,45.4385426958992,0,PSSCcomb,PSSCcomb0
304,0.5197633742184382,0.2843718245163544,-0.1543337446780346,0.6971182487961518,0,0,0,0,0,6.916847580378991e-05,0,-9.00685768963183e-05,0,0,0,0,0,0,46.00746110774556,0,PSSCcomb,PSSCcomb0
305,0.3813625425315434,0.4098202123227299,-0.1308853610479192,0.753967709370436,0,0,0,0,0,7.663725684403109e-05,0,-9.997864737780082e-05,0,0,0,0,0,0,44.884186581851424,0,PSSCcomb,PSSCcomb0
306,0.4561887320041462,0.364746724340578,-0.1186321450149239,0.7282112214948602,0,0,0,0,0,7.046789947093477e-05,0,0.0003617813808319,0,0,0,0,0,0,45.367838668288485,0,PSSCcomb,PSSCcomb0
307,0.3606241900722309,0.4165621267418609,-0.0256430424357771,0.6184238591591038,0,0,0,0,0,0.000114804958704,0,0.0009375788580817,0,0,0,0,0,0,45.699321765849376,0,PSSCcomb,PSSCcomb0
308,0.5166055355752182,0.216907786875383,0.0292761135090273,0.3076527112935836,0,0,0,0,0,0.0001099431110935,0,0.0021455478455504,0,0,0,0,0,0,47.056402284306905,0,PSSCcomb,PSSCcomb0
309,0.1151350369366612,0.5930743516740455,0.0003551339530911,0.6877522357783108,0,0,0,0,0,0.0001401244300083,0,0.0004878742571581,0,0,0,0,0,0,45.16650519853141,0,PSSCcomb,PSSCcomb0
310,0.2764826721151081,0.527885542287367,-0.0998903460008624,0.7445610983383708,0,0,0,0,0,5.623625867902722e-05,0,-5.448217338474004e-05,0,0,0,0,0,0,45.13537684832474,0,PSSCcomb,PSSCcomb0
311,0.3904307273999992,0.5387163445291256,-0.0660826387964432,0.7101541538357132,0,0,0,0,0,1.51758182431748e-05,0,0.000842826190902,0,0,0,0,0,0,47.221631035927246,0,PSSCcomb,PSSCcomb0
312,0.6060415733843278,0.2327148427957013,-0.0309073134984556,-0.0077298425983269,0,0,0,0,0,8.674391231937619e-05,0,0.0024057717977046,0,0,0,0,0,0,47.119491883587216,0,PSSCcomb,PSSCcomb0
313,0.4748478702315251,0.368603365355856,0.0496742692132725,0.3145327023833046,0,0,0,0,0,9.33195657170402e-05,0,0.0010523311982114,0,0,0,0,0,0,46.00742435293675,0,PSSCcomb,PSSCcomb0
314,0.2734434655335946,0.4678011920278688,-0.1896599135794283,0.869212308252056,0,0,0,0,0,0.0001089460338466,0,-0.0004559819477205,0,0,0,0,0,0,45.1518060061626,0,PSSCcomb,PSSCcomb0
315,0.3093778361084469,0.4971219379395988,0.2276930505830363,0.2616730622334544,0,0,0,0,0,7.261635474195316e-05,0,0.0011703257466149,0,0,0,0,0,0,46.61937183161994,0,PSSCcomb,PSSCcomb0
316,0.1878177192976315,0.4777505347886972,-0.1802706198259061,0.8726780079292893,0,0,0,0,0,0.0001759535654352,0,0.0006920702683257,0,0,0,0,0,0,46.64503939805877,0,PSSCcomb,PSSCcomb0
317,0.5364277909289599,0.3281574618528138,0.1126078503255207,0.0066133223144198,0,0,0,0,0,6.147185245492537e-05,0,0.0010661348025349,0,0,0,0,0,0,47.11397191588825,0,PSSCcomb,PSSCcomb0
318,0.5013585275154746,0.3454430513807067,0.0262422669930901,0.3697018835304169,0,0,0,0,0,6.610639000343284e-05,0,-0.0001940647294853,0,0,0,0,0,0,46.09437868609815,0,PSSCcomb,PSSCcomb0
319,0.1978282839933531,0.6161812952209793,0.1453372428542367,0.4041046931780774,0,0,0,0,0,9.925954162130798e-05,0,0.0012325021197893,0,0,0,0,0,0,46.39143206166925,0,PSSCcomb,PSSCcomb0
320,0.2461169305956048,0.5213080582474086,-0.1820874668229073,0.8176528497003859,0,0,0,0,0,0.0001155270633428,0,0.0002037919817911,0,0,0,0,0,0,45.7567456403363,0,PSSCcomb,PSSCcomb0
321,0.5599612783803756,0.3089932970717379,0.0378157827627037,0.2327131238631103,0,0,0,0,0,6.239949612629694e-05,0,0.0010047447128148,0,0,0,0,0,0,45.95425452017876,0,PSSCcomb,PSSCcomb0
322,0.618091778026304,0.2567328612045312,-0.1398781504829074,0.300204866396315,0,0,0,0,0,4.083830246502083e-05,0,0.000108732207573,0,0,0,0,0,0,46.94779500741052,0,PSSCcomb,PSSCcomb0
323,0.245284940054653,0.509179453904339,-0.0872355672325426,0.7879866945946681,0,0,0,0,0,0.0001100031646662,0,0.0007278722002341,0,0,0,0,0,0,45.31142140226954,0,PSSCcomb,PSSCcomb0
324,0.1327062639525418,0.7262693873567079,-0.1418237862787239,0.7772553564134865,0,0,0,0,0,4.869741797360879e-05,0,0.0009881815232074,0,0,0,0,0,0,47.41014802111091,0,PSSCcomb,PSSCcomb0
325,0.0566113753380448,0.6682443814685994,0.0801970309751323,0.5287754942413319,0,0,0,0,0,0.0001580252048859,0,0.0012578968321507,0,0,0,0,0,0,47.70183905851633,0,PSSCcomb,PSSCcomb0
326,0.368959429835535,0.4762929942190586,0.136266722264835,0.3450265240950365,0,0,0,0,0,7.039837669783387e-05,0,-8.431695410890727e-05,0,0,0,0,0,0,46.14442985099785,0,PSSCcomb,PSSCcomb0
327,0.3839979044103208,0.341063873491195,0.0039024578840018,0.6151756471038317,0,0,0,0,0,9.431399336184238e-05,0,0.0016571319504876,0,0,0,0,0,0,46.52404104845679,0,PSSCcomb,PSSCcomb0
328,0.2135544655141039,0.4225231642449465,-0.2316929796169187,0.9403025431495782,0,0,0,0,0,0.0001232756239856,0,0.0005420448559796,0,0,0,0,0,0,45.633338832982645,0,PSSCcomb,PSSCcomb0
329,-0.0433065224920943,0.6660192494212449,-0.0217338198398548,0.7019091588510089,0,0,0,0,0,0.0001533725725183,0,0.0012708155963626,0,0,0,0,0,0,47.08218606442232,0,PSSCcomb,PSSCcomb0
330,0.1577736370815068,0.606168043687894,0.1863214280821146,0.3995945219999042,0,0,0,0,0,0.0001045537459529,0,0.0001049910925816,0,0,0,0,0,0,46.47043718499058,0,PSSCcomb,PSSCcomb0
331,0.4029557126780654,0.3899728383909235,0.1695046854729112,0.2649791523605773,0,0,0,0,0,8.603262108733136e-05,0,-0.0002851386715935,0,0,0,0,0,0,46.96910060950587,0,PSSCcomb,PSSCcomb0
332,0.0604720333222172,0.6662974852161394,-0.1052806134027652,0.7987531072950795,0,0,0,0,0,0.000126510657795,0,0.0007789653252176,0,0,0,0,0,0,44.68129071087023,0,PSSCcomb,PSSCcomb0
333,0.4720009509835492,0.4534357353921465,0.0372806510426504,0.3975522752426745,0,0,0,0,0,6.736787024456544e-05,0,4.045349632257444e-05,0,0,0,0,0,0,47.12469669846813,0,PSSCcomb,PSSCcomb0
334,0.6277479240300377,0.2055046884529989,-0.1057771325267618,0.0693247638137801,0,0,0,0,0,7.803032916229156e-05,0,0.0014137117706169,0,0,0,0,0,0,46.954820157026994,0,PSSCcomb,PSSCcomb0
335,0.3959576094297419,0.4023260076943331,-0.0256740797380006,0.5192036937408329,0,0,0,0,0,0.00010226280397,0,0.0009406654070777,0,0,0,0,0,0,45.63600465745737,0,PSSCcomb,PSSCcomb0
336,0.4622292722914305,0.289972094961461,-0.0834638056210637,0.6328603835254851,0,0,0,0,0,9.916580581578658e-05,0,0.000694796914536,0,0,0,0,0,0,45.5137120384586,0,PSSCcomb,PSSCcomb0
337,0.1054452171350841,0.6125225615202634,-0.0555164012326647,0.6816743616327976,0,0,0,0,0,0.0001169066948593,0,0.0002338077650659,0,0,0,0,0,0,45.92676178785932,0,PSSCcomb,PSSCcomb0
338,0.5786493472510972,0.191267908850381,-0.1355564744438531,0.3437681560877399,0,0,0,0,0,8.864052571747845e-05,0,0.0030903502183421,0,0,0,0,0,0,47.10972989906909,0,PSSCcomb,PSSCcomb0
339,0.3804333496777428,0.382860527028833,0.1579067639384628,0.3034711418887119,0,0,0,0,0,8.572070292003118e-05,0,0.001772433395968,0,0,0,0,0,0,46.79237396631952,0,PSSCcomb,PSSCcomb0
340,0.6578963676234033,0.2664968136637178,-0.0707149889681386,0.0037856182745161,0,0,0,0,0,2.3553873529995028e-05,0,0.0002827051619866,0,0,0,0,0,0,48.02639300436161,0,PSSCcomb,PSSCcomb0
341,0.2532127157770567,0.4538686139515637,0.1584196300570179,0.4573503344087233,0,0,0,0,0,0.0001343949332462,0,0.0010249592960506,0,0,0,0,0,0,46.94555286807368,0,PSSCcomb,PSSCcomb0
342,0.6022206808508548,0.2688238856371332,-0.0120629527185118,0.1798817710496161,0,0,0,0,0,7.638345469606307e-05,0,0.0014323124690071,0,0,0,0,0,0,46.62010695973036,0,PSSCcomb,PSSCcomb0
343,0.3670806442125127,0.3709166403941828,0.1582353860115941,0.3259977510006373,0,0,0,0,0,0.0001316652174264,0,0.0008457047932967,0,0,0,0,0,0,46.87578935697447,0,PSSCcomb,PSSCcomb0
344,0.2823428520544939,0.4567679281986962,-0.0323009716697817,0.5869824026219597,0,0,0,0,0,0.0001007087079986,0,0.0006523059661739,0,0,0,0,0,0,46.2958227822398,0,PSSCcomb,PSSCcomb0
345,0.2913815298620266,0.52298216177291,-0.0012785792080596,0.6589501866424872,0,0,0,0,0,7.795173101015012e-05,0,-0.0006300199563532,0,0,0,0,0,0,47.08064284931259,0,PSSCcomb,PSSCcomb0
346,0.5344758435135284,0.3476481526532597,-0.0221367656990274,0.3175011699802659,0,0,0,0,0,4.948925331077456e-05,0,0.0008621203048709,0,0,0,0,0,0,46.104592354574905,0,PSSCcomb,PSSCcomb0
347,0.0890379714210829,0.6821345420139187,-0.1690485669661914,0.8506608922825585,0,0,0,0,0,0.000105022952585,0,0.0006346965563852,0,0,0,0,0,0,44.87088725494496,0,PSSCcomb,PSSCcomb0
348,0.4454097655462994,0.2844389881252693,0.0032388175644517,0.6266200381090443,0,0,0,0,0,9.563031360353185e-05,0,0.0001565711631336,0,0,0,0,0,0,47.11267378928699,0,PSSCcomb,PSSCcomb0
349,0.5510170667342225,0.2962627889007283,0.0289280220127885,0.1021521051891407,0,0,0,0,0,8.927530989372943e-05,0,0.0009178039985323,0,0,0,0,0,0,46.70896201264776,0,PSSCcomb,PSSCcomb0
350,0.6222302632849708,0.2466328795929393,-0.1190424549761317,0.1563149125552079,0,0,0,0,0,8.455660640498204e-05,0,0.0031634397099423,0,0,0,0,0,0,47.33555053519201,0,PSSCcomb,PSSCcomb0
351,0.5221371944317945,0.2721040408891673,0.0222738305263403,0.4882926645272776,0,0,0,0,0,8.07514481972694e-05,0,0.0004053641386846,0,0,0,0,0,0,46.84403871079231,0,PSSCcomb,PSSCcomb0
352,0.4232257150481811,0.379807761144884,0.1270964214542114,0.3552901493551115,0,0,0,0,0,5.832616350398224e-05,0,0.0005987655854153,0,0,0,0,0,0,46.41310529773938,0,PSSCcomb,PSSCcomb0
353,-0.1137658331501731,0.6515189615015218,0.0024423000397653,0.7293061392989073,0,0,0,0,0,0.0001895827935737,0,0.000310095772172,0,0,0,0,0,0,46.704013074271245,0,PSSCcomb,PSSCcomb0
354,0.6126166965580238,0.1984003999885528,-0.0923284784579629,0.5715449818640557,0,0,0,0,0,5.1594376553655066e-05,0,0.0008479569893747,0,0,0,0,0,0,47.42773430900388,0,PSSCcomb,PSSCcomb0
355,0.5591339169641216,0.2876055520635359,0.0801093923069951,-0.0499938723324568,0,0,0,0,0,8.555354059728395e-05,0,0.0005644044750832,0,0,0,0,0,0,47.44516723431737,0,PSSCcomb,PSSCcomb0
356,0.3962628871074534,0.4480197327616655,0.0337830671126839,0.5559023735821809,0,0,0,0,0,5.3708495216180734e-05,0,0.0005614504816598,0,0,0,0,0,0,45.55993383012651,0,PSSCcomb,PSSCcomb0
357,0.4861387998895661,0.2343302149590758,-0.1304834430521606,0.7032950897781731,0,0,0,0,0,7.191615501303108e-05,0,0.0010298254967081,0,0,0,0,0,0,47.06846110049831,0,PSSCcomb,PSSCcomb0
358,0.5470935881330354,0.401394474987724,0.0066193292083922,0.3051587045498163,0,0,0,0,0,1.759248387828687e-05,0,0.0006622802850386,0,0,0,0,0,0,46.7652459982225,0,PSSCcomb,PSSCcomb0
359,0.9349940239838976,0.0112146899569647,-1.7750236515201236,0.5024628550172805,0,0,0,0,0,-2.7285101399191222e-05,0,0.0020262638281482,0,0,0,0,0,0,40.35060836823582,1,PSSCcomb,PSSCcomb1
360,0.9087950328202408,0.0341950396620638,-1.2656436516606604,0.4848177677647229,0,0,0,0,0,-4.500869363315268e-05,0,0.0021827709084031,0,0,0,0,0,0,43.93623824862463,1,PSSCcomb,PSSCcomb1
361,0.9670722473071742,0.0016583533259213,0.9442990797620604,0.9536542917600864,0,0,0,0,0,-2.853979728624501e-05,0,-0.0023841746346619,0,0,0,0,0,0,39.30870841578751,1,PSSCcomb,PSSCcomb1
362,0.9588220109350104,0.0312064556228377,-1.709170698376998,0.4345397502292809,0,0,0,0,0,-3.0753496300475084e-05,0,0.0015007360062495,0,0,0,0,0,0,39.927968585171485,1,PSSCcomb,PSSCcomb1
363,0.9315379760909636,-0.0011851124274899,1.97271653470766,0.3344832511816098,0,0,0,0,0,-2.750094262524665e-05,0,-0.0019031227450424,0,0,0,0,0,0,46.59081802051593,1,PSSCcomb,PSSCcomb1
364,0.9494433617516824,-0.0191882968165804,1.1325638167445304,0.7493269982613517,0,0,0,0,0,-2.648300509051762e-05,0,-0.0002979626050712,0,0,0,0,0,0,44.59411296891102,1,PSSCcomb,PSSCcomb1
365,1.0363671756853967,0.0264450559022595,-1.5552880896192465,0.3028527717207603,0,0,0,0,0,-8.377155154409073e-05,0,0.001136230675057,0,0,0,0,0,0,47.06243942996438,1,PSSCcomb,PSSCcomb1
366,0.926355303741591,0.0330064477231473,-1.867047202839749,0.2713747094700429,0,0,0,0,0,-3.8027206966967775e-05,0,-0.0007960656107992,0,0,0,0,0,0,44.80110120729139,1,PSSCcomb,PSSCcomb1
367,0.9003149333972487,0.0193783232656143,-1.902284926767136,0.4286584256672512,0,0,0,0,0,-2.381033878311776e-05,0,0.0066546144019189,0,0,0,0,0,0,43.50744545495371,1,PSSCcomb,PSSCcomb1
368,0.9122221558692014,0.102425705668069,-0.9712718001930734,0.3151583017750479,0,0,0,0,0,-4.449046394400735e-05,0,0.0002526632995787,0,0,0,0,0,0,46.87059983347765,1,PSSCcomb,PSSCcomb1
369,0.9843225135394156,0.0300629825468705,-1.3704012415298052,0.2537147193260471,0,0,0,0,0,-6.330506142505109e-05,0,0.0019933246804286,0,0,0,0,0,0,45.00673956261805,1,PSSCcomb,PSSCcomb1
370,0.9160895401214416,0.0133803470902726,-1.4317359809666224,0.5995587512110694,0,0,0,0,0,-4.540306402264392e-05,0,0.0077409442587919,0,0,0,0,0,0,46.92316822749627,1,PSSCcomb,PSSCcomb1
371,0.8942588153359061,-0.0003576101027875,0.6865547415282478,0.8441477973005678,0,0,0,0,0,-3.770947868418486e-05,0,-0.0019731404445191,0,0,0,0,0,0,45.88850960368981,1,PSSCcomb,PSSCcomb1
372,0.9306965063539088,0.0172417961864037,-1.7701964266397612,0.3156173036042022,0,0,0,0,0,-3.381371350515672e-05,0,0.0023560577434394,0,0,0,0,0,0,41.77043956843544,1,PSSCcomb,PSSCcomb1
373,0.9235198647797228,0.0418636128154106,-1.4141446840532383,0.2549760524517892,0,0,0,0,0,-6.0463428891391735e-05,0,-0.0002367153562972,0,0,0,0,0,0,45.306427308600014,1,PSSCcomb,PSSCcomb1
374,0.8772232037916394,0.0915009280896219,-1.4495112213850263,0.0429345104913667,0,0,0,0,0,-1.627237411257323e-05,0,0.006301188064668,0,0,0,0,0,0,47.717063234265616,1,PSSCcomb,PSSCcomb1
375,0.9973938368704988,0.0319223028514366,-1.656393514421585,0.456053380295732,0,0,0,0,0,-2.5415545841558384e-05,0,-0.000701591490633,0,0,0,0,0,0,43.09365144638632,1,PSSCcomb,PSSCcomb1
376,0.9642488215199152,0.0401548959670909,-1.873864252214456,0.2541754844750277,0,0,0,0,0,-1.799346999648095e-05,0,0.0035760287288252,0,0,0,0,0,0,43.58481283223544,1,PSSCcomb,PSSCcomb1
377,0.998686912131156,0.0466443444358923,-1.4425898901466296,0.2903119203613102,0,0,0,0,0,-3.504385144945242e-05,0,-0.0004442147882195,0,0,0,0,0,0,46.42556575441714,1,PSSCcomb,PSSCcomb1
378,0.9944291151105928,0.0127197066867914,-1.95474353187994,0.5631780055807405,0,0,0,0,0,-2.767488714248938e-05,0,0.0044020760069954,0,0,0,0,0,0,41.84374043022621,1,PSSCcomb,PSSCcomb1
379,0.9822496605543152,0.0155683568252635,-1.7605521810294542,0.4116125279649485,0,0,0,0,0,-4.926916271023696e-05,0,0.0003679558327509,0,0,0,0,0,0,41.74132979668051,1,PSSCcomb,PSSCcomb1
380,0.9780652202315352,0.0125850860346847,0.9581506643532274,0.8052909034468918,0,0,0,0,0,-4.4468202719016814e-05,0,-0.0018607284315429,0,0,0,0,0,0,46.41423930777318,1,PSSCcomb,PSSCcomb1
381,0.9134969778101664,-0.0048217800903542,1.9670357012955968,1.028113874659481,0,0,0,0,0,-7.063348538382153e-06,0,-0.0023154357631555,0,0,0,0,0,0,43.43972305000003,1,PSSCcomb,PSSCcomb1
382,1.031944081153202,-0.0729912489327606,1.7403060162834696,0.1981898436038824,0,0,0,0,0,-2.51109631891086e-05,0,-0.0023864144952224,0,0,0,0,0,0,43.75787684925181,1,PSSCcomb,PSSCcomb1
383,0.9121599755727976,0.088526494962966,-1.065450562809302,0.3457323339134253,0,0,0,0,0,-4.836224474245341e-05,0,0.000625222474943,0,0,0,0,0,0,45.96370009482989,1,PSSCcomb,PSSCcomb1
384,1.008883537202076,0.0206501609986893,-1.4505135798795254,0.5309563162629383,0,0,0,0,0,-4.733108577857146e-05,0,0.0006746876275097,0,0,0,0,0,0,42.39668573225703,1,PSSCcomb,PSSCcomb1
385,0.9682267117128268,0.0110237673741551,-1.5927579972223145,0.4283905383050754,0,0,0,0,0,-5.070141558767738e-05,0,0.0007030364040084,0,0,0,0,0,0,41.365207481940274,1,PSSCcomb,PSSCcomb1
386,1.000172121581017,0.045324759419095,-1.7423895945359902,0.2616130299444235,0,0,0,0,0,-3.697097329982888e-05,0,-0.0007828369510218,0,0,0,0,0,0,40.03046766185719,1,PSSCcomb,PSSCcomb1
387,0.9856324805989748,0.0198265601052902,-1.7359471939306828,0.2644184046991396,0,0,0,0,0,-6.0349040990496006e-05,0,-0.0017135874815518,0,0,0,0,0,0,44.96255651796599,1,PSSCcomb,PSSCcomb1
388,0.9749311057630514,0.0560451791400513,-1.3520740538940066,0.3070282175754562,0,0,0,0,0,-6.258202410619509e-05,0,-0.0003456524886045,0,0,0,0,0,0,42.39738508307418,1,PSSCcomb,PSSCcomb1
389,0.9998114035167768,0.0978875469982165,-1.708562924196834,0.0977741715613409,0,0,0,0,0,-2.181423112823853e-05,0,-0.0017466681288881,0,0,0,0,0,0,46.208340784772936,1,PSSCcomb,PSSCcomb1
390,0.940799598511227,0.0465796420766042,-1.4420566309195038,0.452796787672566,0,0,0,0,0,-4.181160963624211e-05,0,0.0002288579928375,0,0,0,0,0,0,43.4760715212018,1,PSSCcomb,PSSCcomb1
391,0.9881253552090744,-0.0063923976579853,1.7756537113754436,0.9270816454090968,0,0,0,0,0,-1.395217167883971e-05,0,-0.0024285453893696,0,0,0,0,0,0,41.85930286370535,1,PSSCcomb,PSSCcomb1
392,1.0223854617122523,-0.0512500734018346,1.2492805728425909,0.5300552985419928,0,0,0,0,0,-3.016379797024591e-05,0,0.0010408549887039,0,0,0,0,0,0,44.220140184699474,1,PSSCcomb,PSSCcomb1
393,1.0143097922763138,0.0166493920263945,-1.6776783670320592,0.3893846977768702,0,0,0,0,0,-5.245292203102219e-05,0,0.0031276748084001,0,0,0,0,0,0,43.31653509849621,1,PSSCcomb,PSSCcomb1
394,0.9846719675668538,0.006581633626943,0.9250087511408788,0.9026809670800012,0,0,0,0,0,-3.172648406130043e-05,0,-0.0012794511530313,0,0,0,0,0,0,42.10288716653532,1,PSSCcomb,PSSCcomb1
395,0.993803220240394,0.084530894585356,-1.6418948578586443,0.1245187022716236,0,0,0,0,0,-3.188644442684938e-05,0,0.0032569754886301,0,0,0,0,0,0,45.051449264769474,1,PSSCcomb,PSSCcomb1
396,0.8996224575084324,0.0340766268173422,-1.5777494254222542,0.2993825161790431,0,0,0,0,0,-1.7926699487909348e-05,0,0.0060345302903652,0,0,0,0,0,0,47.08945152787558,1,PSSCcomb,PSSCcomb1
