,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,subpopulation,perturb_type,perturb_type_x_subpopulation
0,0.538206898709364,0.7446493251277944,-0.0345346011561622,0.3478726484112475,0,0,0,0,0,-0.000161444071874,0,0.0006210356798005,0,0,0,0,0,0,26.969460942496724,0,SC,SC
1,0.6395960365352336,0.7924302362089697,-0.1233846489267391,0.2117599532035887,0,0,0,0,0,-0.0001815949490254,0,0.0002632693056781,0,0,0,0,0,0,26.86354454664665,0,SC,SC
2,0.9664699957014796,0.4659374938039491,-0.4098844803606396,-0.1411973157416981,0,0,0,0,0,-0.0001848952890836,0,0.0005404738473475,0,0,0,0,0,0,25.498861853336223,0,SC,SC
3,0.4588758272281228,0.6344824327990386,-0.0326851110028691,0.5291475682798121,0,0,0,0,0,-9.098144762476066e-05,0,-2.244435770849762e-05,0,0,0,0,0,0,28.93325060432117,0,SC,SC
4,0.9505331957610466,0.4228880328080051,-0.562751204941843,-0.005285450513246,0,0,0,0,0,-0.0001419417378538,0,-0.0003605873007881,0,0,0,0,0,0,26.27134862263453,0,SC,SC
5,0.92023947223174,0.5037274586536111,-0.4327505828622566,-0.1349023644706684,0,0,0,0,0,-0.0001307356579606,0,0.0008105365753415,0,0,0,0,0,0,24.05657131660767,0,SC,SC
6,0.1845656175919501,0.8029732333785891,-0.0562183487653284,0.6344650957790807,0,0,0,0,0,3.5273766581210266e-05,0,0.0010548859636544,0,0,0,0,0,0,26.898783740321296,0,SC,SC
7,0.226191131779283,0.6623505297618326,-0.2712708876864711,0.94494112615067,0,0,0,0,0,3.4159345595328806e-05,0,0.0002898287815552,0,0,0,0,0,0,23.80490395725241,0,SC,SC
8,0.3829538897377293,0.5158512501751944,-0.2041466239418299,0.8416753284840022,0,0,0,0,0,2.34619848655226e-05,0,-0.0004712771303674,0,0,0,0,0,0,27.91882749130625,0,SC,SC
9,-0.4121149221947728,1.1757691082546708,-0.4965376529576559,1.2215513099236055,0,0,0,0,0,0.0001072736248782,0,0.0007578072289595,0,0,0,0,0,0,28.175122708064205,0,SC,SC
10,0.5100553504806502,0.4528671414559775,-0.113991577097702,0.6268024697913015,0,0,0,0,0,-2.407261319018792e-05,0,0.0014278663063937,0,0,0,0,0,0,29.0066834218916,0,SC,SC
11,0.8771230428688095,0.2926099823167138,-0.5951841242791911,0.0851104859591092,0,0,0,0,0,-8.799140281809659e-05,0,0.0013700508928768,0,0,0,0,0,0,27.61285812865013,0,SC,SC
12,0.9834985865537668,0.3476860655839107,-0.5302493619649418,0.0870647182353709,0,0,0,0,0,-0.0001846926915948,0,0.0005444223231979,0,0,0,0,0,0,21.589537156267447,0,SC,SC
13,0.1069275763474495,0.6929215969524893,-0.5280924495136594,1.2479749648156568,0,0,0,0,0,1.219789933571649e-05,0,0.000124910241461,0,0,0,0,0,0,26.57544848787598,0,SC,SC
14,0.4406889704287553,0.8419919770555815,0.043182935455214,0.2181920166716282,0,0,0,0,0,-0.0001125353623168,0,0.0024608505229218,0,0,0,0,0,0,30.27228761176609,0,SC,SC
15,0.9545458693087916,0.5711242410304873,-0.3928216284929742,0.0630388492422175,0,0,0,0,0,-0.0001674362294154,0,0.001022258754108,0,0,0,0,0,0,26.222222232280995,0,SC,SC
16,0.0711672101725771,1.1025534715858116,-0.2038828187911334,0.8444603287421373,0,0,0,0,0,-0.000104633212576,0,0.000201322521971,0,0,0,0,0,0,29.578669863338224,0,SC,SC
17,0.0390241533463551,0.7216006450400743,-0.3283043150439504,1.033964345839144,0,0,0,0,0,7.503682153915979e-05,0,-0.0005622533519626,0,0,0,0,0,0,25.47013056695943,0,SC,SC
18,0.1911399581831729,0.9934400059952396,0.028443818274614,0.5155607719071837,0,0,0,0,0,-7.086298898705175e-05,0,-0.0003023537484126,0,0,0,0,0,0,28.161262539972835,0,SC,SC
19,0.3898087368274536,0.9953470993350386,0.0490620188163219,0.296468743075752,0,0,0,0,0,-0.0001573758777919,0,0.0002078228648784,0,0,0,0,0,0,26.25312254797032,0,SC,SC
20,0.7231924448817746,0.4799219031283139,-0.1371491876560309,0.0614525624827391,0,0,0,0,0,-0.0001032777833806,0,0.0014279310442604,0,0,0,0,0,0,28.15769292894408,0,SC,SC
21,0.961903842412291,0.2960919859686921,-0.5734510776557695,0.1245617592286034,0,0,0,0,0,-0.0001574352610808,0,0.0002858902603962,0,0,0,0,0,0,23.367980078117508,0,SC,SC
22,0.2617250718542743,0.4617867586439121,-0.2223937363478754,0.8993938477984678,0,0,0,0,0,8.73939717129531e-05,0,0.0002621803386988,0,0,0,0,0,0,26.667368595678763,0,SC,SC
23,0.2939023913582765,0.830125652309551,-0.0595829392733582,0.6445785338468921,0,0,0,0,0,-6.85675075897767e-05,0,0.0006507192817517,0,0,0,0,0,0,26.55054114086279,0,SC,SC
24,1.040143270923731,0.320402222036753,-0.6619742627108463,0.0129851953196133,0,0,0,0,0,-0.0001402577091438,0,0.0005298434847302,0,0,0,0,0,0,20.14221334283015,0,SC,SC
25,0.9375179488604864,0.3733962406858251,-0.5204498527042474,0.0625370619592642,0,0,0,0,0,-0.0001202407457722,0,0.0017031451667251,0,0,0,0,0,0,24.677772816523326,0,SC,SC
26,0.8595258341212269,0.4582079542745836,-0.3675125045329879,0.0438959163506913,0,0,0,0,0,-0.0001321770841382,0,0.0003664858119206,0,0,0,0,0,0,23.999494275212925,0,SC,SC
27,-0.207764146335204,1.0344001458801229,-0.3213190392901168,1.0370726291554218,0,0,0,0,0,0.0001070181126217,0,5.493280630948672e-05,0,0,0,0,0,0,23.60587100752688,0,SC,SC
28,0.5951423412718349,0.548670746757479,-0.0265828719679279,0.1862941416323944,0,0,0,0,0,-8.033724167018798e-05,0,0.001688083588363,0,0,0,0,0,0,28.311690021298755,0,SC,SC
29,0.4419197415524665,1.0319911825553725,0.0227636734800786,0.2366361715770781,0,0,0,0,0,-0.0001727966667377,0,0.0003176514730726,0,0,0,0,0,0,25.87704970255204,0,SC,SC
30,0.9671227027774156,0.4830092929561931,-0.4897691130649877,-0.05346172822973,0,0,0,0,0,-0.0001755754824261,0,0.0008843117977509,0,0,0,0,0,0,22.36571787904492,0,SC,SC
31,1.0268931341377283,0.0821372853352864,-1.0910298293801224,0.2654888469320999,0,0,0,0,0,-0.00010095040784,0,0.000775545430658,0,0,0,0,0,0,28.00171304486096,0,SC,SC
32,1.0223071222718016,0.2539776856297959,-0.8453267741114234,-0.1201954459687844,0,0,0,0,0,-9.554184236688372e-05,0,0.0008328537588321,0,0,0,0,0,0,25.668287793766588,0,SC,SC
33,1.0257879050105876,0.4216963004065093,-0.6510983906180603,-0.0501103231532751,0,0,0,0,0,-0.0001065229135792,0,0.0004754028574484,0,0,0,0,0,0,25.194660157109595,0,SC,SC
34,1.008530389032134,0.219142492601891,-0.7640869785460642,0.215314048261956,0,0,0,0,0,-9.996554944392308e-05,0,0.0015609006937071,0,0,0,0,0,0,26.38638580617376,0,SC,SC
35,1.02060436183959,0.1224173195613098,-1.440904761306485,0.0218799529436828,0,0,0,0,0,-3.876953235135614e-05,0,0.0019445191216208,0,0,0,0,0,0,27.13113222505307,0,SC,SC
36,0.4620679893782355,0.6502474792566488,-0.0709241333363104,0.462962501061837,0,0,0,0,0,-5.6819269623754414e-05,0,0.0015609702586254,0,0,0,0,0,0,27.900676385125884,0,SC,SC
37,1.0835392847484355,0.4590047475185885,-0.5614772544327367,0.0619977928441062,0,0,0,0,0,-0.0001857280604989,0,-0.0001152505512266,0,0,0,0,0,0,21.166416888815224,0,SC,SC
38,0.9164097637430232,0.3892814001817841,-0.3989209036059127,0.0218392669590929,0,0,0,0,0,-0.0001493392597267,0,0.0014712118089113,0,0,0,0,0,0,26.36674658276136,0,SC,SC
39,1.1036128914185257,0.4317980759756046,-0.6305771624209984,0.0002277192398474,0,0,0,0,0,-0.0001981117844903,0,0.0010259305626576,0,0,0,0,0,0,21.768864378913207,0,SC,SC
40,0.1111688492632199,0.7889358819643051,-0.351707930337453,1.039523348813959,0,0,0,0,0,-5.029026263235804e-06,0,0.0009039833036242,0,0,0,0,0,0,26.62697892939429,0,SC,SC
41,0.0573880814283014,0.748551299996862,-0.4068986061941615,1.1678809830866492,0,0,0,0,0,6.581518196166258e-05,0,-0.0007504824535958,0,0,0,0,0,0,25.40958253408205,0,SC,SC
42,0.1407529562284923,0.6471475688003308,-0.4159414539117754,1.1458050468084535,0,0,0,0,0,5.408053598508472e-05,0,0.0006237344442119,0,0,0,0,0,0,23.158771298795624,0,SC,SC
43,1.015147911430716,0.2320618608720681,-0.8383245993197477,0.0841158193469882,0,0,0,0,0,-0.0001016510172806,0,-0.0001471379112429,0,0,0,0,0,0,22.10783562727099,0,SC,SC
44,0.7618707677285941,0.4755392681676689,-0.244129071325748,0.0508618461451018,0,0,0,0,0,-0.000128442753294,0,-2.4899705014793663e-05,0,0,0,0,0,0,28.07999896056665,0,SC,SC
45,1.0754728148736126,0.1911577604983381,-1.262044385347328,-0.1086418568346103,0,0,0,0,0,-6.179995185568353e-05,0,-0.0003477480970391,0,0,0,0,0,0,27.37778513057611,0,SC,SC
46,0.4365552764989386,0.8741564723524591,-0.0204854658601696,0.2507282865568578,0,0,0,0,0,-0.0001093365721244,0,0.0016379169035208,0,0,0,0,0,0,29.57230467202507,0,SC,SC
47,0.9946447707731512,0.3092014679675814,-0.5677056424330875,0.2026832650849872,0,0,0,0,0,-0.00018579395833,0,6.377615741200327e-05,0,0,0,0,0,0,22.75334512276151,0,SC,SC
48,0.5020611303377445,0.703656359331744,-0.0746116243949803,0.3354158933881561,0,0,0,0,0,-4.669615252933881e-05,0,-0.000183961191977,0,0,0,0,0,0,29.801905363491908,0,SC,SC
49,0.9027758101403948,0.2507454607238206,-0.8016234759952341,-0.0125908755051797,0,0,0,0,0,-3.857461381762067e-05,0,0.0022526061238759,0,0,0,0,0,0,29.611237964601667,0,SC,SC
50,0.3083252372111715,0.587086465100628,-0.2747868049761888,0.9357043230426436,0,0,0,0,0,1.2846798038301666e-05,0,0.0008858479909012,0,0,0,0,0,0,26.046392131403813,0,SC,SC
51,0.5436241858781399,0.9072295410613536,-0.0377894985078104,0.2938921851418117,0,0,0,0,0,-0.0001641115814393,0,0.0008453540981904,0,0,0,0,0,0,26.86139496348015,0,SC,SC
52,0.4584140625385609,0.5555525016630858,-0.040744277418109,0.4859056227256082,0,0,0,0,0,-1.441931499656324e-05,0,0.0005471872520204,0,0,0,0,0,0,27.56168178763976,0,SC,SC
53,0.7103363822736579,0.710695456801171,-0.1419459144121633,-0.0171968572383922,0,0,0,0,0,-0.0001432652534004,0,0.0011342976547052,0,0,0,0,0,0,26.08707603530487,0,SC,SC
54,0.3185872452882994,0.8265014753842723,-0.0801989948674422,0.6344611276023864,0,0,0,0,0,-2.312684029525416e-05,0,-0.0001290373892283,0,0,0,0,0,0,28.28365846329404,0,SC,SC
55,0.022819911483042,0.7650451973694778,-0.3180521265088138,1.0596457801792294,0,0,0,0,0,9.771227924505662e-05,0,-0.000150496821295,0,0,0,0,0,0,21.52314657948625,0,SC,SC
56,0.6348933261767922,0.5364298750614744,0.0548440441965731,-0.187504246193876,0,0,0,0,0,-4.769152920527373e-05,0,0.0001326576335705,0,0,0,0,0,0,33.68980864264864,0,SC,SC
57,0.1470782848916814,0.8678611732515153,-0.2377393971493859,0.927607765387556,0,0,0,0,0,9.371827630498152e-07,0,0.0003596204448714,0,0,0,0,0,0,23.86470267118668,0,SC,SC
58,1.0096879506810277,0.3786391096634776,-0.6019990357055784,-0.0326554236299276,0,0,0,0,0,-0.0001249108646008,0,0.001247989283707,0,0,0,0,0,0,23.07583605513307,0,SC,SC
59,0.3682115095673586,0.8178740908211934,0.0138980053598491,0.4446254634424464,0,0,0,0,0,-7.27718570581956e-05,0,0.0010198758383352,0,0,0,0,0,0,26.57306818959839,0,SC,SC
60,0.8755466740381257,0.6286844991243266,-0.3247846304389252,-0.1247596919450417,0,0,0,0,0,-0.0001418440617326,0,0.0003621944286701,0,0,0,0,0,0,25.09701201090732,0,SC,SC
61,-0.069386352421362,1.042957696130343,-0.2599328021821323,0.9563395148451876,0,0,0,0,0,-3.356022455244468e-06,0,0.0007681140800914,0,0,0,0,0,0,25.12716681419628,0,SC,SC
62,0.3605328532138383,0.5819633563532602,-0.1194985908913794,0.7527546599066244,0,0,0,0,0,1.100291313543469e-05,0,0.0014622175951011,0,0,0,0,0,0,29.12158298427484,0,SC,SC
63,0.9329966265725984,0.5837107191253228,-0.3288992308302623,0.1007521119160612,0,0,0,0,0,-0.0001778530386662,0,-6.022306434310343e-05,0,0,0,0,0,0,28.24402699690697,0,SC,SC
64,1.095090608037157,0.3491975956896107,-0.746871001880093,-0.0349122710517568,0,0,0,0,0,-0.0001353262295863,0,2.9073115166702304e-05,0,0,0,0,0,0,20.01497018809894,0,SC,SC
65,0.9661490313734112,0.3855311467362448,-0.6108499836936281,-0.0382449811498137,0,0,0,0,0,-0.000137186453099,0,-0.0002132478043601,0,0,0,0,0,0,25.472889365546653,0,SC,SC
66,-0.177791474556362,1.0535602691396004,-0.4742443369498168,1.2555213939780925,0,0,0,0,0,5.943987076851474e-05,0,0.0008361798245929,0,0,0,0,0,0,23.63151527122821,0,SC,SC
67,0.1071749314923296,0.7092570802808078,-0.1335485272979113,0.7816680590757388,0,0,0,0,0,9.303056207522243e-05,0,-0.0006853921854718,0,0,0,0,0,0,28.830628654723974,0,SC,SC
68,0.3033974077319818,0.815635009563513,-0.150330713282361,0.7460524612197523,0,0,0,0,0,-8.033056195812015e-05,0,0.0003711405681249,0,0,0,0,0,0,26.99425125300146,0,SC,SC
69,0.984763498338538,0.2725283879095745,-0.676262760603628,-0.0147318922004959,0,0,0,0,0,-0.0001163787198871,0,0.001653783339912,0,0,0,0,0,0,25.345770319995857,0,SC,SC
70,0.8896011943611213,0.6235779317267873,-0.3071199673693532,0.0455172930698424,0,0,0,0,0,-0.0001968279989934,0,0.0007788185325863,0,0,0,0,0,0,21.21829086311689,0,SC,SC
71,-0.3580366852109891,1.196596173334271,-0.3481412728029789,1.089069336815757,0,0,0,0,0,0.0001078450927169,0,0.0008210245318874,0,0,0,0,0,0,24.976888444857288,0,SC,SC
72,1.047423652780085,0.1922107600043592,-0.9279022513173144,0.1976311074954875,0,0,0,0,0,-0.0001135045795681,0,-0.0005782596735868,0,0,0,0,0,0,26.014580755264525,0,SC,SC
73,0.6688536380939256,0.7068605562932762,-0.0961166190148781,0.2037662734561225,0,0,0,0,0,-0.0001536069011957,0,0.0012784546261309,0,0,0,0,0,0,26.24115024606187,0,SC,SC
74,0.0287158544368844,1.0382298959661775,-0.2261917262539921,0.8849172092726065,0,0,0,0,0,-2.065914766622829e-05,0,-1.387390905257524e-05,0,0,0,0,0,0,26.050204539383365,0,SC,SC
75,0.7064649403750085,0.6270942694332229,-0.1093581628657105,0.074486186420116,0,0,0,0,0,-0.0001485053271572,0,0.00013463191251,0,0,0,0,0,0,25.93479687370632,0,SC,SC
76,0.5550521681625509,0.6770937702947917,-0.0377187606295692,0.22947276707787,0,0,0,0,0,-6.639077055273369e-05,0,-0.0001402921467399,0,0,0,0,0,0,28.3300295828454,0,SC,SC
77,0.0350853574792857,0.7466601552279175,-0.2317482505568509,0.9129543061548304,0,0,0,0,0,7.673967541094031e-05,0,-7.988369039089837e-05,0,0,0,0,0,0,25.26430366100147,0,SC,SC
78,0.5269272867919228,0.7898050627746676,-0.0589437709610096,0.3107655452199309,0,0,0,0,0,-0.0001121088289452,0,0.0008175644887219,0,0,0,0,0,0,26.603977614173097,0,SC,SC
79,0.0390892545405008,1.1657334529446133,-0.1458232984540319,0.7430001906334103,0,0,0,0,0,-5.787500195479438e-05,0,-4.563856804987054e-05,0,0,0,0,0,0,28.689270535183724,0,SC,SC
80,0.1409930457208701,0.8954436273593225,-0.0711729235684976,0.6487053739462776,0,0,0,0,0,-3.4419568520914994e-05,0,0.0006696900620852,0,0,0,0,0,0,27.014329465098108,0,SC,SC
81,0.981070546819136,0.3917454019673179,-0.536790316259216,0.0854354659331249,0,0,0,0,0,-0.000165388076734,0,0.0011637617585412,0,0,0,0,0,0,20.80861341812683,0,SC,SC
82,1.1017980904133138,0.2171153924680924,-0.964548441665768,-0.0019592340496039,0,0,0,0,0,-0.0001003043135239,0,0.0010793610275928,0,0,0,0,0,0,27.059323099591328,0,SC,SC
83,0.8658520835177579,0.5030142814324479,-0.2957217089783097,0.0731311728167933,0,0,0,0,0,-0.000179801902169,0,-0.0002398257596112,0,0,0,0,0,0,24.692468955823934,0,SC,SC
84,-0.2986568761387778,1.123136534769377,-0.2908101364932651,1.014249739476059,0,0,0,0,0,9.799963357396264e-05,0,-0.0005961389903276,0,0,0,0,0,0,27.2061495281736,0,SC,SC
85,0.6881663036477801,0.697518331872284,-0.1295628966782278,0.2261409869846149,0,0,0,0,0,-0.0001809662934239,0,0.0005458766860188,0,0,0,0,0,0,25.319363592519693,0,SC,SC
86,0.7255424598382851,0.5588756285877019,-0.1342846462255762,0.0166513127925265,0,0,0,0,0,-0.0001223172245333,0,0.0013990518267468,0,0,0,0,0,0,26.77740280882029,0,SC,SC
87,0.5320119214525887,0.8543117355272161,0.0728102740967489,0.0499509847412085,0,0,0,0,0,-0.0001624529665165,0,-0.0002355034120241,0,0,0,0,0,0,28.08459852727788,0,SC,SC
88,1.0611272989900216,0.1596713783423955,-1.026165366916317,0.1224329989706829,0,0,0,0,0,-0.0001136941237763,0,-0.0008721427193491,0,0,0,0,0,0,25.70557663402829,0,SC,SC
89,1.040307386640853,0.2935305642849002,-0.6772624936779399,0.0880070294325681,0,0,0,0,0,-0.0001504980523699,0,0.0009148887260827,0,0,0,0,0,0,19.49796818698623,0,SC,SC
90,0.8409473299750836,0.6920719230446104,-0.2365246918934356,0.0192687094760684,0,0,0,0,0,-0.000180134572733,0,0.0002004190651189,0,0,0,0,0,0,23.803662753139136,0,SC,SC
91,-0.0843459593635238,0.9347981854239248,-0.5901384588726828,1.3708174827494912,0,0,0,0,0,7.018452788476984e-05,0,-4.833354687855618e-05,0,0,0,0,0,0,26.00081862368851,0,SC,SC
92,-0.3707493125639414,1.2642180681771014,-0.4740989405721219,1.2717365384862518,0,0,0,0,0,7.932331031361102e-05,0,0.0003179556248929,0,0,0,0,0,0,21.697270021445654,0,SC,SC
93,0.6198425078436918,0.7036619215093278,-0.0712362785094307,0.3246033819997804,0,0,0,0,0,-0.0001684952701561,0,0.0012719810726216,0,0,0,0,0,0,27.17682535661748,0,SC,SC
94,0.2767348782615739,0.776195200720764,-0.0133710972940819,0.5240532222524461,0,0,0,0,0,-2.615992546112493e-05,0,0.0011942659940511,0,0,0,0,0,0,26.923386603604435,0,SC,SC
95,0.6762535465253974,0.6162976027905724,-0.1200972956538728,0.2019925839996368,0,0,0,0,0,-0.000142429887372,0,0.0020266662707256,0,0,0,0,0,0,27.59513613411399,0,SC,SC
96,0.946024720835148,0.4935066337340004,-0.4523843038017185,0.1050031206508319,0,0,0,0,0,-0.0001881139502206,0,0.0008772770706857,0,0,0,0,0,0,23.24183948353844,0,SC,SC
97,0.6084034679594059,0.6010246517016706,-0.0346763134923813,0.0548871380884365,0,0,0,0,0,-7.432265533521072e-05,0,0.001499003478889,0,0,0,0,0,0,28.15576594303991,0,SC,SC
98,-0.0839023457309617,1.210255426320868,-0.2294854727225725,0.913898760552323,0,0,0,0,0,-3.55772610205426e-05,0,0.0005836309587592,0,0,0,0,0,0,26.137948230640884,0,SC,SC
99,0.9553951797953228,0.3661084017929759,-0.626893475874061,-0.0183478111508859,0,0,0,0,0,-0.0001012506021376,0,0.0011169764999981,0,0,0,0,0,0,24.49686082005259,0,SC,SC
100,0.8171747325875511,0.3585768602647206,-0.435711586273976,-0.0527665803278563,0,0,0,0,0,-5.497644298789011e-05,0,0.0012726315805888,0,0,0,0,0,0,28.888777511292663,0,SC,SC
101,0.1792560786939661,0.9166412216088342,-0.1950441353200349,0.8545080493841386,0,0,0,0,0,-6.262353377271326e-05,0,0.0007987635611544,0,0,0,0,0,0,26.80732798350849,0,SC,SC
102,0.1969708587984113,0.8905367064505465,-0.0899291360772833,0.6737819024332703,0,0,0,0,0,-2.7781015100471685e-05,0,0.0005054829566528,0,0,0,0,0,0,25.24728494811166,0,SC,SC
103,0.5180935713351591,0.8585713061294649,0.0347836399170518,0.1695922341161853,0,0,0,0,0,-0.0001489654834332,0,3.6688660453396696e-05,0,0,0,0,0,0,26.44874171869588,0,SC,SC
104,0.2359013516294208,0.6253307062119657,-0.1039967295015242,0.7064660325612433,0,0,0,0,0,6.313523328010371e-05,0,0.0009846500062163,0,0,0,0,0,0,26.82933238199003,0,SC,SC
105,0.8189541293064839,0.4394720752471301,-0.2873132708349049,0.1071554012969326,0,0,0,0,0,-0.0001121809118518,0,0.0017605223441192,0,0,0,0,0,0,27.503295818433177,0,SC,SC
106,0.8840344808602962,0.5216133740632345,-0.3774340270763905,-0.1457449798420405,0,0,0,0,0,-0.0001144465007953,0,0.0006739183370496,0,0,0,0,0,0,25.68379429208932,0,SC,SC
107,0.1811497624683151,0.6132241581318514,-0.1902503097795402,0.8521300294167977,0,0,0,0,0,7.058622978403699e-05,0,0.0013145200788389,0,0,0,0,0,0,26.748493702427584,0,SC,SC
108,1.1059150783221194,0.356627218376083,-0.6461994005666203,0.0601376038959298,0,0,0,0,0,-0.0001978498007818,0,0.0004438261932406,0,0,0,0,0,0,17.964720764959143,0,SC,SC
109,-0.1285221831303726,1.0187566678430595,-0.1011908787542279,0.7171752920472314,0,0,0,0,0,8.872002740260375e-05,0,0.0006061652230569,0,0,0,0,0,0,29.47040212064229,0,SC,SC
110,0.7811837648417144,0.4299158705861527,-0.2869570122684168,0.1023743016637235,0,0,0,0,0,-7.049091618691626e-05,0,0.0010356036192984,0,0,0,0,0,0,28.271492612707167,0,SC,SC
111,0.0916212525614779,0.775367042387832,-0.2497990230710618,0.9711853065111812,0,0,0,0,0,5.217935883913199e-05,0,0.0005723049465833,0,0,0,0,0,0,22.596243803547168,0,SC,SC
112,0.0709287692010831,0.966242344815837,-0.1127897009369622,0.7816535164287619,0,0,0,0,0,-1.1189030487785323e-05,0,0.0001757478632171,0,0,0,0,0,0,25.56047211429752,0,SC,SC
113,0.9592004298645024,0.3621896635388952,-0.6228667204657836,-0.1686489124546106,0,0,0,0,0,-0.0001032414681443,0,-0.0002737256306002,0,0,0,0,0,0,26.64938416589061,0,SC,SC
114,0.2032604053133653,0.5872746582636141,-0.2578906835424777,0.9608312384879324,0,0,0,0,0,8.863298316822662e-05,0,0.0008430371686353,0,0,0,0,0,0,24.34247034974941,0,SC,SC
115,0.8939552727630242,0.5238527861264215,-0.380663460674203,-0.1189279384978188,0,0,0,0,0,-0.000114344710876,0,0.0011277074259811,0,0,0,0,0,0,26.27664348233613,0,SC,SC
116,0.4326606421401591,0.5526420177863565,-0.1112587994237246,0.6142543254580053,0,0,0,0,0,-2.6932206638638823e-05,0,0.0008562019723656,0,0,0,0,0,0,27.63669096922504,0,SC,SC
117,1.0427739952687811,0.2224680829202063,-0.7972557693456364,0.1860658363979537,0,0,0,0,0,-0.000162114226839,0,0.0001248325986323,0,0,0,0,0,0,23.823686671423417,0,SC,SC
118,0.9818169057285582,0.1060552027943058,-1.26607727919267,0.1917662765419394,0,0,0,0,0,-5.378039166117865e-05,0,-0.0017120863022936,0,0,0,0,0,0,28.935054348339776,0,SC,SC
119,0.3582194886020815,0.7463347787362737,-0.0919545012445253,0.5972967548046904,0,0,0,0,0,-3.275332253372549e-05,0,0.0003745213597125,0,0,0,0,0,0,26.468688844811613,0,SC,SC
120,0.0682900940911279,0.9695314274431897,-0.1818949697113698,0.8707875233673548,0,0,0,0,0,1.9694185790652165e-05,0,0.0008024624161526,0,0,0,0,0,0,25.611266108578047,0,SC,SC
121,0.2902224087604033,0.7830876991164022,0.1059478194893834,0.3363510449188416,0,0,0,0,0,5.856386116126e-06,0,-0.0002707811699955,0,0,0,0,0,0,30.236322313045697,0,SC,SC
122,0.3694196272062493,0.8437115513239579,-0.0318307581993739,0.4157570605957219,0,0,0,0,0,-9.832352699132304e-05,0,0.0009924583297504,0,0,0,0,0,0,27.64144391958036,0,SC,SC
123,0.9246630519797684,0.4606395549154558,-0.3594145661598107,0.0718494894212717,0,0,0,0,0,-0.000181054019594,0,-8.095471130661337e-05,0,0,0,0,0,0,24.298211826498733,0,SC,SC
124,1.0682576939096,0.291066456813204,-0.8700499422334196,0.0243598929305868,0,0,0,0,0,-8.371680468400688e-05,0,-0.0003764108181792,0,0,0,0,0,0,26.973666196202704,0,SC,SC
125,0.4486510791934024,0.6395075251064468,-6.97078025875264e-05,0.3685461533350009,0,0,0,0,0,-3.325223464097409e-05,0,0.0011346566935128,0,0,0,0,0,0,27.32639958501294,0,SC,SC
